Date,LMT,NOC
2015-10-23,169.1724090576172,153.62692260742188
2015-10-26,170.42198181152344,154.01991271972656
2015-10-27,172.04180908203125,154.2847137451172
2015-10-28,170.49911499023438,162.74217224121094
2015-10-29,168.34706115722656,162.3748016357422
2015-10-30,169.56581115722656,160.39288330078125
2015-11-02,170.15199279785156,161.9220428466797
2015-11-03,168.84848022460938,159.44461059570312
2015-11-04,168.79440307617188,159.0430908203125
2015-11-05,168.61700439453125,159.25669860839844
2015-11-06,167.09742736816406,157.1977996826172
2015-11-09,165.60874938964844,155.1902618408203
2015-11-10,165.12281799316406,155.04502868652344
2015-11-11,165.92503356933594,155.2244110107422
2015-11-12,164.7447967529297,154.03695678710938
2015-11-13,164.42091369628906,152.7640838623047
2015-11-16,170.21371459960938,159.41896057128906
2015-11-17,171.5404510498047,159.01744079589844
2015-11-18,172.18067932128906,160.72605895996094
2015-11-19,172.78231811523438,160.82859802246094
2015-11-20,174.3712921142578,161.8707733154297
2015-11-23,174.34815979003906,160.46124267578125
2015-11-24,174.65670776367188,160.60643005371094
2015-11-25,174.17076110839844,161.095458984375
2015-11-27,175.53836059570312,161.64456176757812
2015-11-30,170.29336547851562,159.8857879638672
2015-12-01,171.1014404296875,160.70083618164062
2015-12-02,170.12246704101562,159.31097412109375
2015-12-03,167.4183807373047,157.05453491210938
2015-12-04,169.69505310058594,161.24990844726562
2015-12-07,170.2700958251953,161.28419494628906
2015-12-08,170.0214385986328,161.29281616210938
2015-12-09,169.03463745117188,160.04884338378906
2015-12-10,170.07586669921875,160.8295135498047
2015-12-11,168.77044677734375,159.59405517578125
2015-12-14,168.2886505126953,160.49488830566406
2015-12-15,166.93666076660156,161.15553283691406
2015-12-16,169.00350952148438,162.79421997070312
2015-12-17,167.2318878173828,161.55877685546875
2015-12-18,164.86976623535156,158.598876953125
2015-12-21,167.42617797851562,162.15931701660156
2015-12-22,169.06561279296875,162.4681396484375
2015-12-23,169.33767700195312,163.0087127685547
2015-12-24,169.8271942138672,163.10305786132812
2015-12-28,169.7106170654297,162.99151611328125
2015-12-29,171.311279296875,164.27841186523438
2015-12-30,170.79067993164062,163.07728576660156
2015-12-31,168.73158264160156,161.9877166748047
2016-01-04,165.6700897216797,160.87237548828125
2016-01-05,169.5940399169922,165.05911254882812
2016-01-06,169.1045379638672,163.4119415283203
2016-01-07,165.7322235107422,161.38714599609375
2016-01-08,165.4369354248047,159.6370086669922
2016-01-11,167.33291625976562,161.38714599609375
2016-01-12,169.3609619140625,162.08204650878906
2016-01-13,166.59469604492188,158.598876953125
2016-01-14,168.164306640625,159.1908416748047
2016-01-15,167.8302001953125,158.04122924804688
2016-01-19,167.2863006591797,160.22035217285156
2016-01-20,163.4866485595703,156.62557983398438
2016-01-21,163.7897186279297,155.47596740722656
2016-01-22,164.76100158691406,157.95535278320312
2016-01-25,163.96058654785156,155.999267578125
2016-01-26,163.12144470214844,156.5741729736328
2016-01-27,161.5129852294922,152.87635803222656
2016-01-28,160.58055114746094,154.55787658691406
2016-01-29,163.95285034179688,158.7704315185547
2016-02-01,163.02037048339844,161.84182739257812
2016-02-02,163.52545166015625,160.8123779296875
2016-02-03,165.44471740722656,162.81138610839844
2016-02-04,163.33900451660156,159.87722778320312
2016-02-05,164.68325805664062,159.99729919433594
2016-02-08,166.6957550048828,159.25086975097656
2016-02-09,167.82241821289062,160.7094268798828
2016-02-10,166.24508666992188,161.575927734375
2016-02-11,160.98460388183594,157.78384399414062
2016-02-12,160.12986755371094,155.501708984375
2016-02-16,162.3988037109375,158.04978942871094
2016-02-17,165.3048553466797,163.06015014648438
2016-02-18,166.43930053710938,165.3079833984375
2016-02-19,165.98867797851562,163.59205627441406
2016-02-22,167.06871032714844,164.9561767578125
2016-02-23,167.17755126953125,164.13258361816406
2016-02-24,168.3274688720703,163.0258331298828
2016-02-25,170.9693603515625,166.22222900390625
2016-02-26,170.07684326171875,165.6105194091797
2016-02-29,168.94168090820312,165.6105194091797
2016-03-01,170.77369689941406,167.04074096679688
2016-03-02,170.04556274414062,166.5582733154297
2016-03-03,171.07901000976562,165.52438354492188
2016-03-04,171.2355499267578,164.61976623535156
2016-03-07,168.98085021972656,160.83741760253906
2016-03-08,168.5894012451172,160.99252319335938
2016-03-09,169.42709350585938,160.88914489746094
2016-03-10,169.54452514648438,160.89772033691406
2016-03-11,169.9281768798828,163.60305786132812
2016-03-14,169.57586669921875,162.4658203125
2016-03-15,169.9281768798828,165.1366729736328
2016-03-16,170.82064819335938,165.05052185058594
2016-03-17,171.65049743652344,164.4818572998047
2016-03-18,172.95013427734375,167.13551330566406
2016-03-21,173.2241668701172,167.2991943359375
2016-03-22,172.80918884277344,167.43704223632812
2016-03-23,173.2241668701172,167.97117614746094
2016-03-24,170.67190551757812,167.31643676757812
2016-03-28,171.50177001953125,167.90231323242188
2016-03-29,172.83270263671875,169.45310974121094
2016-03-30,174.55508422851562,171.2192840576172
2016-03-31,173.41204833984375,170.50425720214844
2016-04-01,174.67251586914062,172.58056640625
2016-04-04,175.4711151123047,173.33018493652344
2016-04-05,176.6375732421875,174.26927185058594
2016-04-06,177.42832946777344,174.12278747558594
2016-04-07,177.3108673095703,172.78744506835938
2016-04-08,177.16995239257812,172.8046417236328
2016-04-11,175.87820434570312,171.8913116455078
2016-04-12,176.91941833496094,172.48582458496094
2016-04-13,177.2326202392578,173.28707885742188
2016-04-14,176.49668884277344,172.42552185058594
2016-04-15,176.7863311767578,173.9332733154297
2016-04-18,177.8275604248047,174.71730041503906
2016-04-19,177.3343505859375,173.6834259033203
2016-04-20,177.38917541503906,173.67478942871094
2016-04-21,176.98983764648438,172.31350708007812
2016-04-22,177.58493041992188,172.9596710205078
2016-04-25,177.16995239257812,172.9425048828125
2016-04-26,181.75778198242188,175.38931274414062
2016-04-27,182.92425537109375,178.34446716308594
2016-04-28,182.1961669921875,177.14688110351562
2016-04-29,181.92999267578125,177.7069549560547
2016-05-02,182.6033172607422,179.47311401367188
2016-05-03,183.7462615966797,180.5845489501953
2016-05-04,184.77191162109375,181.40306091308594
2016-05-05,186.43948364257812,182.59202575683594
2016-05-06,188.09922790527344,184.4616241455078
2016-05-09,188.14617919921875,184.91824340820312
2016-05-10,191.30911254882812,187.3306121826172
2016-05-11,189.32838439941406,184.6511688232422
2016-05-12,191.76315307617188,187.80455017089844
2016-05-13,189.55538940429688,184.3582305908203
2016-05-16,190.22088623046875,185.86599731445312
2016-05-17,189.09352111816406,184.03089904785156
2016-05-18,189.1326904296875,184.49609375
2016-05-19,187.0266571044922,181.85107421875
2016-05-20,187.95046997070312,183.27261352539062
2016-05-23,187.51988220214844,182.79017639160156
2016-05-24,188.65505981445312,184.9613494873047
2016-05-25,188.55331420898438,184.6597900390625
2016-05-26,189.10134887695312,184.3323516845703
2016-05-27,189.25897216796875,184.73733520507812
2016-05-31,186.21620178222656,183.22962951660156
2016-06-01,187.67453002929688,184.52194213867188
2016-06-02,187.4774627685547,184.6171417236328
2016-06-03,188.33670043945312,186.1744842529297
2016-06-06,188.715087890625,186.3994598388672
2016-06-07,188.79385375976562,186.61570739746094
2016-06-08,189.4876251220703,188.32020568847656
2016-06-09,189.71617126464844,189.11618041992188
2016-06-10,189.6452178955078,188.0605926513672
2016-06-13,187.572021484375,186.06201171875
2016-06-14,188.9516143798828,187.6712646484375
2016-06-15,188.75450134277344,187.91355895996094
2016-06-16,189.0854949951172,187.52426147460938
2016-06-17,187.26467895507812,185.43043518066406
2016-06-20,188.11593627929688,186.15713500976562
2016-06-21,188.04505920410156,185.88894653320312
2016-06-22,187.74549865722656,185.92355346679688
2016-06-23,189.1880645751953,185.75917053222656
2016-06-24,188.9516143798828,184.03741455078125
2016-06-27,188.62840270996094,185.28330993652344
2016-06-28,189.90538024902344,186.99644470214844
2016-06-29,192.40423583984375,187.956787109375
2016-06-30,195.62832641601562,192.31741333007812
2016-07-01,196.55853271484375,191.90213012695312
2016-07-05,196.68455505371094,191.68585205078125
2016-07-06,197.13392639160156,191.84153747558594
2016-07-07,196.8896026611328,190.77734375
2016-07-08,198.56863403320312,192.0491943359375
2016-07-11,200.531494140625,192.04054260253906
2016-07-12,200.7758026123047,190.7513885498047
2016-07-13,201.72174072265625,191.88482666015625
2016-07-14,201.8006134033203,191.32241821289062
2016-07-15,202.57310485839844,191.60801696777344
2016-07-18,202.0291748046875,191.04556274414062
2016-07-19,204.13392639160156,191.68585205078125
2016-07-20,202.32870483398438,192.55105590820312
2016-07-21,200.33438110351562,188.7960968017578
2016-07-22,202.83319091796875,189.9986572265625
2016-07-25,201.50100708007812,189.59202575683594
2016-07-26,200.82308959960938,188.9171905517578
2016-07-27,200.3501434326172,188.449951171875
2016-07-28,200.65757751464844,187.94815063476562
